document_id,split,entity_internal_id,identifier,texto_entidade,tipo_entidade,novel_entity,offset,length,passage_offset,len_texto_ent,texto_entidade_norm
24132704,train,2,D003976,diazinon,ChemicalEntity,,48,8,0,8,diazinon
24132704,train,3,"116590,50689",ERK1/2,GeneOrGeneProduct,,74,6,0,6,erk1/2
24132704,train,4,10116,rat,OrganismTaxon,,92,3,0,3,rat
24132704,train,5,D003976,Diazinon,ChemicalEntity,,117,8,103,8,diazinon
24132704,train,6,D010755,organophosphorus,ChemicalEntity,,159,16,103,16,organophosphorus
24132704,train,7,D003976,diazinon,ChemicalEntity,,240,8,103,8,diazinon
24132704,train,8,D008055,lipid,ChemicalEntity,,268,5,103,5,lipid
24132704,train,9,C029036,crocin,ChemicalEntity,,324,6,103,6,crocin
24132704,train,10,"116590,50689",Extracellular signal-regulated kinase,GeneOrGeneProduct,,396,37,103,37,extracellular signal-regulated kinase
24132704,train,11,"116590,50689",ERK,GeneOrGeneProduct,,435,3,103,3,erk
24132704,train,12,300438,low-density lipoprotein receptor,GeneOrGeneProduct,,452,32,103,32,low-density lipoprotein receptor
24132704,train,13,300438,LDLr,GeneOrGeneProduct,,486,4,103,4,ldlr
24132704,train,14,D008055,lipid,ChemicalEntity,,571,5,103,5,lipid
24132704,train,15,"116590,50689",ERK,GeneOrGeneProduct,,589,3,103,3,erk
24132704,train,16,300438,LDLr,GeneOrGeneProduct,,597,4,103,4,ldlr
24132704,train,17,10116,rats,OrganismTaxon,,629,4,103,4,rats
24132704,train,18,D003976,diazinon,ChemicalEntity,,654,8,103,8,diazinon
24132704,train,19,C029036,crocin,ChemicalEntity,,699,6,103,6,crocin
24132704,train,20,D003976,diazinon,ChemicalEntity,,709,8,103,8,diazinon
24132704,train,21,D002784,cholesterol,ChemicalEntity,,736,11,103,11,cholesterol
24132704,train,22,10116,Rats,OrganismTaxon,,785,4,103,4,rats
24132704,train,23,D003314,Corn oil,ChemicalEntity,,864,8,103,8,corn oil
24132704,train,24,D003976,diazinon,ChemicalEntity,,884,8,103,8,diazinon
24132704,train,25,C029036,crocin,ChemicalEntity,,923,6,103,6,crocin
24132704,train,26,D003976,diazinon,ChemicalEntity,,996,8,103,8,diazinon
24132704,train,27,D002784,cholesterol,ChemicalEntity,,1031,11,103,11,cholesterol
24132704,train,28,D014280,triglyceride,ChemicalEntity,,1044,12,103,12,triglyceride
24132704,train,29,D008077,LDL,ChemicalEntity,,1061,3,103,3,ldl
24132704,train,30,10116,rats,OrganismTaxon,,1077,4,103,4,rats
24132704,train,31,300438,LDLr,GeneOrGeneProduct,,1121,4,103,4,ldlr
24132704,train,32,"116590,50689",ERK1/2,GeneOrGeneProduct,,1130,6,103,6,erk1/2
24132704,train,33,"116590,50689",ERK1/2,GeneOrGeneProduct,,1195,6,103,6,erk1/2
24132704,train,34,10116,rat,OrganismTaxon,,1205,3,103,3,rat
24132704,train,35,D003976,diazinon,ChemicalEntity,,1364,8,103,8,diazinon
24132704,train,36,D002784,cholesterol,ChemicalEntity,,1415,11,103,11,cholesterol
24132704,train,37,D014280,triglyceride,ChemicalEntity,,1428,12,103,12,triglyceride
24132704,train,38,D008077,LDL,ChemicalEntity,,1445,3,103,3,ldl
24132704,train,39,D003976,diazinon,ChemicalEntity,,1459,8,103,8,diazinon
24132704,train,40,"116590,50689",ERK1/2,GeneOrGeneProduct,,1478,6,103,6,erk1/2
24132704,train,41,300438,LDLr,GeneOrGeneProduct,,1513,4,103,4,ldlr
24132704,train,42,C029036,Crocin,ChemicalEntity,,1530,6,103,6,crocin
24132704,train,43,"116590,50689",ERK,GeneOrGeneProduct,,1559,3,103,3,erk
24132704,train,44,D003976,diazinon,ChemicalEntity,,1578,8,103,8,diazinon
24132704,train,45,D006949,hyperlipemia,DiseaseOrPhenotypicFeature,,1595,12,103,12,hyperlipemia
24132704,train,46,300438,LDLr,GeneOrGeneProduct,,1632,4,103,4,ldlr
24132704,train,47,C029036,Crocin,ChemicalEntity,,1662,6,103,6,crocin
24132704,train,48,D003976,diazinon,ChemicalEntity,,1718,8,103,8,diazinon
24132704,train,49,D006949,hyperlipemia,DiseaseOrPhenotypicFeature,,1735,12,103,12,hyperlipemia
24132704,train,50,"116590,50689",ERK,GeneOrGeneProduct,,1770,3,103,3,erk
24132704,train,51,300438,LDLr,GeneOrGeneProduct,,1798,4,103,4,ldlr
24309294,train,0,D012844,Cholecystokinin-octapeptide,ChemicalEntity,,0,27,0,27,cholecystokinin-octapeptide
24309294,train,1,D009020,morphine,ChemicalEntity,,37,8,0,8,morphine
24309294,train,2,10116,rats,OrganismTaxon,,103,4,0,4,rats
24309294,train,3,D012844,Cholecystokinin-octapeptide,ChemicalEntity,,109,27,109,27,cholecystokinin-octapeptide
24309294,train,4,D012844,CCK-8,ChemicalEntity,,138,5,109,5,cck-8
24309294,train,5,D012844,CCK-8,ChemicalEntity,,293,5,109,5,cck-8
24309294,train,6,D009020,morphine,ChemicalEntity,,324,8,109,8,morphine
24309294,train,7,D000647,amnesia,DiseaseOrPhenotypicFeature,,341,7,109,7,amnesia
24309294,train,8,D009020,morphine,ChemicalEntity,,426,8,109,8,morphine
24309294,train,9,D012844,CCK-8,ChemicalEntity,,489,5,109,5,cck-8
24309294,train,10,10116,rat,OrganismTaxon,,587,3,109,3,rat
24309294,train,11,D009020,morphine,ChemicalEntity,,629,8,109,8,morphine
24309294,train,12,10116,rats,OrganismTaxon,,646,4,109,4,rats
24309294,train,13,D009020,morphine,ChemicalEntity,,759,8,109,8,morphine
24309294,train,14,D012844,CCK-8,ChemicalEntity,,839,5,109,5,cck-8
24309294,train,15,D009020,morphine,ChemicalEntity,,911,8,109,8,morphine
24309294,train,16,D012844,CCK-8,ChemicalEntity,,962,5,109,5,cck-8
24309294,train,17,10116,rats,OrganismTaxon,,1068,4,109,4,rats
24309294,train,18,25706,CCK2 receptor,GeneOrGeneProduct,,1095,13,109,13,cck2 receptor
24309294,train,19,C058121,"L-365,260",ChemicalEntity,,1120,9,109,9,"l-365,260"
24309294,train,20,D012844,CCK-8,ChemicalEntity,,1168,5,109,5,cck-8
24309294,train,21,24889,CCK1 receptor,GeneOrGeneProduct,,1183,13,109,13,cck1 receptor
24309294,train,22,D020109,"L-364,718",ChemicalEntity,,1208,9,109,9,"l-364,718"
24309294,train,23,D012844,CCK-8,ChemicalEntity,,1278,5,109,5,cck-8
24309294,train,24,D009020,morphine,ChemicalEntity,,1309,8,109,8,morphine
24309294,train,25,25706,CCK2 receptors,GeneOrGeneProduct,,1345,14,109,14,cck2 receptors
24309294,train,26,D012844,CCK-8,ChemicalEntity,,1400,5,109,5,cck-8
24309294,train,27,D009020,morphine,ChemicalEntity,,1409,8,109,8,morphine
24309294,train,28,D008569,memory impairment,DiseaseOrPhenotypicFeature,,1426,17,109,17,memory impairment
24341598,train,0,D012965,sodium chloride,ChemicalEntity,,34,15,0,15,sodium chloride
24341598,train,1,D004110,diltiazem,ChemicalEntity,,55,9,0,9,diltiazem
24341598,train,2,D003287,contrast,ChemicalEntity,,82,8,0,8,contrast
24341598,train,3,D007674,nephropathy,DiseaseOrPhenotypicFeature,,99,11,0,11,nephropathy
24341598,train,4,D003287,Contrast,ChemicalEntity,,140,8,112,8,contrast
24341598,train,5,D007674,nephropathy,DiseaseOrPhenotypicFeature,,157,11,112,11,nephropathy
24341598,train,6,D007674,CIN,DiseaseOrPhenotypicFeature,,170,3,112,3,cin
24341598,train,7,9606,patients,OrganismTaxon,,230,8,112,8,patients
24341598,train,8,D012965,sodium chloride,ChemicalEntity,,327,15,112,15,sodium chloride
24341598,train,9,D017693,sodium bicarbonate,ChemicalEntity,,348,18,112,18,sodium bicarbonate
24341598,train,10,D012965,sodium chloride,ChemicalEntity,,389,15,112,15,sodium chloride
24341598,train,11,D004110,diltiazem,ChemicalEntity,,419,9,112,9,diltiazem
24341598,train,12,D002118,calcium,ChemicalEntity,,432,7,112,7,calcium
24341598,train,13,D007674,CIN,DiseaseOrPhenotypicFeature,,471,3,112,3,cin
24341598,train,14,9606,patients,OrganismTaxon,,518,8,112,8,patients
24341598,train,15,D003287,contrast,ChemicalEntity,,571,8,112,8,contrast
24341598,train,16,D003404,creatinine,ChemicalEntity,,641,10,112,10,creatinine
24341598,train,17,9606,Patients,OrganismTaxon,,686,8,112,8,patients
24341598,train,18,9606,patients,OrganismTaxon,,748,8,112,8,patients
24341598,train,19,9606,patients,OrganismTaxon,,777,8,112,8,patients
24341598,train,20,D012965,sodium chloride,ChemicalEntity,,812,15,112,15,sodium chloride
24341598,train,21,D005947,dextrose,ChemicalEntity,,885,8,112,8,dextrose
24341598,train,22,D017693,sodium bicarbonate,ChemicalEntity,,898,18,112,18,sodium bicarbonate
24341598,train,23,D012965,sodium chloride,ChemicalEntity,,966,15,112,15,sodium chloride
24341598,train,24,D003287,contrast,ChemicalEntity,,1003,8,112,8,contrast
24341598,train,25,D004110,diltiazem,ChemicalEntity,,1075,9,112,9,diltiazem
24341598,train,26,D003287,contrast,ChemicalEntity,,1127,8,112,8,contrast
24341598,train,27,9606,patients,OrganismTaxon,,1158,8,112,8,patients
24341598,train,28,D001806,blood urea nitrogen,ChemicalEntity,,1175,19,112,19,blood urea nitrogen
24341598,train,29,D001806,BUN,ChemicalEntity,,1196,3,112,3,bun
24341598,train,30,D003404,creatinine,ChemicalEntity,,1205,10,112,10,creatinine
24341598,train,31,D003287,contrast,ChemicalEntity,,1307,8,112,8,contrast
24341598,train,32,D003404,creatinine,ChemicalEntity,,1345,10,112,10,creatinine
24341598,train,33,9606,patients,OrganismTaxon,,1429,8,112,8,patients
24341598,train,34,9606,patients,OrganismTaxon,,1464,8,112,8,patients
24341598,train,35,D058186,acute renal failure,DiseaseOrPhenotypicFeature,,1483,19,112,19,acute renal failure
24341598,train,36,D058186,ARF,DiseaseOrPhenotypicFeature,,1504,3,112,3,arf
24341598,train,37,D003287,contrast,ChemicalEntity,,1533,8,112,8,contrast
24341598,train,38,9606,patients,OrganismTaxon,,1587,8,112,8,patients
24341598,train,39,D058186,ARF,DiseaseOrPhenotypicFeature,,1610,3,112,3,arf
24341598,train,40,D012965,sodium chloride,ChemicalEntity,,1833,15,112,15,sodium chloride
24341598,train,41,D017693,sodium bicarbonate,ChemicalEntity,,1850,18,112,18,sodium bicarbonate
24341598,train,42,D012965,sodium chloride,ChemicalEntity,,1882,15,112,15,sodium chloride
24341598,train,43,D004110,diltiazem,ChemicalEntity,,1903,9,112,9,diltiazem
24341598,train,44,D007674,CIN,DiseaseOrPhenotypicFeature,,1942,3,112,3,cin
24535067,train,0,D005045,etomidate,ChemicalEntity,,14,9,0,9,etomidate
24535067,train,1,D009207,myoclonus,DiseaseOrPhenotypicFeature,,32,9,0,9,myoclonus
24535067,train,2,D005283,Fentanyl,ChemicalEntity,,62,8,0,8,fentanyl
24535067,train,3,D008874,midazolam,ChemicalEntity,,72,9,0,9,midazolam
24535067,train,4,D005283,fentanyl,ChemicalEntity,,230,8,136,8,fentanyl
24535067,train,5,D008874,midazolam,ChemicalEntity,,240,9,136,9,midazolam
24535067,train,6,D005283,fentanyl,ChemicalEntity,,272,8,136,8,fentanyl
24535067,train,7,D008874,midazolam,ChemicalEntity,,285,9,136,9,midazolam
24535067,train,8,D005045,etomidate,ChemicalEntity,,306,9,136,9,etomidate
24535067,train,9,D009207,myoclonus,DiseaseOrPhenotypicFeature,,324,9,136,9,myoclonus
24535067,train,10,D005045,etomidate,ChemicalEntity,,494,9,136,9,etomidate
24535067,train,11,9606,patients,OrganismTaxon,,509,8,136,8,patients
24535067,train,12,D005283,fentanyl,ChemicalEntity,,576,8,136,8,fentanyl
24535067,train,13,D008874,midazolam,ChemicalEntity,,606,9,136,9,midazolam
24535067,train,14,D008874,midazolam,ChemicalEntity,,644,9,136,9,midazolam
24535067,train,15,D005283,fentanyl,ChemicalEntity,,670,8,136,8,fentanyl
24535067,train,16,9606,Patients,OrganismTaxon,,703,8,136,8,patients
24535067,train,17,D005045,etomidate,ChemicalEntity,,875,9,136,9,etomidate
24535067,train,18,D009069,Myoclonic movements,DiseaseOrPhenotypicFeature,,940,19,136,19,myoclonic movements
24535067,train,19,D005045,etomidate,ChemicalEntity,,1064,9,136,9,etomidate
24535067,train,20,D010146,pain,DiseaseOrPhenotypicFeature,,1101,4,136,4,pain
24535067,train,21,D005045,etomidate,ChemicalEntity,,1113,9,136,9,etomidate
24535067,train,22,D009207,myoclonus,DiseaseOrPhenotypicFeature,,1246,9,136,9,myoclonus
24535067,train,23,D005283,fentanyl,ChemicalEntity,,1454,8,136,8,fentanyl
24535067,train,24,D005283,fentanyl,ChemicalEntity,,1481,8,136,8,fentanyl
24535067,train,25,D008874,midazolam,ChemicalEntity,,1494,9,136,9,midazolam
24535067,train,26,D005045,etomidate,ChemicalEntity,,1532,9,136,9,etomidate
24535067,train,27,D009207,myoclonus,DiseaseOrPhenotypicFeature,,1550,9,136,9,myoclonus
24902786,train,0,D013739,Testosterone,ChemicalEntity,,0,12,0,12,testosterone
24902786,train,1,D013311,streptozotocin,ChemicalEntity,,25,14,0,14,streptozotocin
24902786,train,2,D008569,memory impairment,DiseaseOrPhenotypicFeature,,48,17,0,17,memory impairment
24902786,train,3,10116,rats,OrganismTaxon,,74,4,0,4,rats
24902786,train,4,D013739,testosterone,ChemicalEntity,,109,12,80,12,testosterone
24902786,train,5,D013311,streptozotocin,ChemicalEntity,,125,14,80,14,streptozotocin
24902786,train,6,D013311,STZ,ChemicalEntity,,141,3,80,3,stz
24902786,train,7,D008569,memory impairment,DiseaseOrPhenotypicFeature,,154,17,80,17,memory impairment
24902786,train,8,10116,rats,OrganismTaxon,,180,4,80,4,rats
24902786,train,9,10116,rats,OrganismTaxon,,213,4,80,4,rats
24902786,train,10,D013311,STZ,ChemicalEntity,,268,3,80,3,stz
24902786,train,11,D013311,STZ,ChemicalEntity,,376,3,80,3,stz
24902786,train,12,10116,rats,OrganismTaxon,,434,4,80,4,rats
24902786,train,13,D013739,Testosterone,ChemicalEntity,,513,12,80,12,testosterone
24902786,train,14,367,androgen receptor,GeneOrGeneProduct,,555,17,80,17,androgen receptor
24902786,train,15,D005485,flutamide,ChemicalEntity,,584,9,80,9,flutamide
24902786,train,16,2099,estrogen receptor,GeneOrGeneProduct,,624,17,80,17,estrogen receptor
24902786,train,17,D013629,tamoxifen,ChemicalEntity,,653,9,80,9,tamoxifen
24902786,train,18,25147,aromatase,GeneOrGeneProduct,,694,9,80,9,aromatase
24902786,train,19,C067431,letrozole,ChemicalEntity,,714,9,80,9,letrozole
24902786,train,20,D013311,STZ,ChemicalEntity,,803,3,80,3,stz
24902786,train,21,D013311,STZ,ChemicalEntity,,817,3,80,3,stz
24902786,train,22,369068,STL1,GeneOrGeneProduct,,875,4,80,4,stl1
24902786,train,23,369140,STL2,GeneOrGeneProduct,,903,4,80,4,stl2
24902786,train,24,D013739,Testosterone,ChemicalEntity,,954,12,80,12,testosterone
24902786,train,25,369068,STL1,GeneOrGeneProduct,,999,4,80,4,stl1
24902786,train,26,369140,STL2,GeneOrGeneProduct,,1008,4,80,4,stl2
24902786,train,27,10116,rats,OrganismTaxon,,1026,4,80,4,rats
24902786,train,28,369068,STL1,GeneOrGeneProduct,,1064,4,80,4,stl1
24902786,train,29,369140,STL2,GeneOrGeneProduct,,1073,4,80,4,stl2
24902786,train,30,D013311,STZ,ChemicalEntity,,1081,3,80,3,stz
24902786,train,31,10116,rats,OrganismTaxon,,1093,4,80,4,rats
24902786,train,32,D005485,flutamide,ChemicalEntity,,1117,9,80,9,flutamide
24902786,train,33,C067431,letrozole,ChemicalEntity,,1128,9,80,9,letrozole
24902786,train,34,D013629,tamoxifen,ChemicalEntity,,1141,9,80,9,tamoxifen
24902786,train,35,10116,rats,OrganismTaxon,,1195,4,80,4,rats
24902786,train,36,D013739,testosterone,ChemicalEntity,,1234,12,80,12,testosterone
24902786,train,37,D013311,STZ,ChemicalEntity,,1272,3,80,3,stz
24902786,train,38,D008569,memory impairment,DiseaseOrPhenotypicFeature,,1300,17,80,17,memory impairment
24902786,train,39,D013739,Testosterone,ChemicalEntity,,1331,12,80,12,testosterone
24902786,train,40,D013311,STZ,ChemicalEntity,,1371,3,80,3,stz
24902786,train,41,D008569,memory impairment,DiseaseOrPhenotypicFeature,,1399,17,80,17,memory impairment
24902786,train,42,10116,rats,OrganismTaxon,,1432,4,80,4,rats
24927617,train,0,D012206,Rhabdomyolysis,DiseaseOrPhenotypicFeature,,0,14,0,14,rhabdomyolysis
24927617,train,1,D006526,hepatitis C virus infected,DiseaseOrPhenotypicFeature,,20,26,0,26,hepatitis c virus infected
24927617,train,2,9606,patient,OrganismTaxon,,47,7,0,7,patient
24927617,train,3,C486464,telaprevir,ChemicalEntity,,68,10,0,10,telaprevir
24927617,train,4,D019821,simvastatin,ChemicalEntity,,83,11,0,11,simvastatin
24927617,train,5,9606,man,OrganismTaxon,,110,3,96,3,man
24927617,train,6,D006526,hepatitis C virus infection,DiseaseOrPhenotypicFeature,,129,27,96,27,hepatitis c virus infection
24927617,train,7,D012254,ribavirin,ChemicalEntity,,186,9,96,9,ribavirin
24927617,train,8,C417083,pegylated interferon,ChemicalEntity,,197,20,96,20,pegylated interferon
24927617,train,9,C486464,telaprevir,ChemicalEntity,,222,10,96,10,telaprevir
24927617,train,10,9606,patient,OrganismTaxon,,238,7,96,7,patient
24927617,train,11,D019821,simvastatin,ChemicalEntity,,260,11,96,11,simvastatin
24927617,train,12,9606,patient,OrganismTaxon,,325,7,96,7,patient
24927617,train,13,D012206,rhabdomyolysis,DiseaseOrPhenotypicFeature,,383,14,96,14,rhabdomyolysis
24927617,train,14,D019821,simvastatin,ChemicalEntity,,412,11,96,11,simvastatin
24927617,train,15,D000998,antiviral drugs,ChemicalEntity,,432,15,96,15,antiviral drugs
24927617,train,16,D064420,toxicity,DiseaseOrPhenotypicFeature,,474,8,96,8,toxicity
24927617,train,17,D003402,creatine kinase,ChemicalEntity,,533,15,96,15,creatine kinase
24927617,train,18,9606,patient,OrganismTaxon,,579,7,96,7,patient
24927617,train,19,9606,patient,OrganismTaxon,,635,7,96,7,patient
24927617,train,20,D003402,creatine kinase,ChemicalEntity,,718,15,96,15,creatine kinase
24927617,train,21,9606,patient,OrganismTaxon,,773,7,96,7,patient
24927617,train,22,C486464,Telaprevir,ChemicalEntity,,797,10,96,10,telaprevir
24927617,train,23,D019821,simvastatin,ChemicalEntity,,875,11,96,11,simvastatin
24927617,train,24,1576,CYP3A4,GeneOrGeneProduct,,980,6,96,6,cyp3a4
24927617,train,25,D019821,simvastatin,ChemicalEntity,,996,11,96,11,simvastatin
24927617,train,26,D019821,Simvastatin,ChemicalEntity,,1019,11,96,11,simvastatin
24927617,train,27,9606,patient,OrganismTaxon,,1079,7,96,7,patient
24927617,train,28,D019821,statin,ChemicalEntity,,1091,6,96,6,statin
24927617,train,29,D009135,muscle toxicity,DiseaseOrPhenotypicFeature,,1106,15,96,15,muscle toxicity
24927617,train,30,D019821,statin,ChemicalEntity,,1161,6,96,6,statin
24927617,train,31,C486464,telaprevir,ChemicalEntity,,1227,10,96,10,telaprevir
24927617,train,32,D019821,statins,ChemicalEntity,,1249,7,96,7,statins
14510914,dev,0,D003409,Congenital hypothyroidism,DiseaseOrPhenotypicFeature,,0,25,0,25,congenital hypothyroidism
14510914,dev,1,6528,sodium/iodide symporter,GeneOrGeneProduct,,55,23,0,23,sodium/iodide symporter
14510914,dev,2,C564766,Iodide transport defect,DiseaseOrPhenotypicFeature,,99,23,88,23,iodide transport defect
14510914,dev,3,C564766,ITD,DiseaseOrPhenotypicFeature,,124,3,88,3,itd
14510914,dev,4,D050033,inability of the thyroid,DiseaseOrPhenotypicFeature,,168,24,88,24,inability of the thyroid
14510914,dev,5,D007454,iodide,ChemicalEntity,,208,6,88,6,iodide
14510914,dev,6,D003409,congenital hypothyroidism,DiseaseOrPhenotypicFeature,,307,25,88,25,congenital hypothyroidism
14510914,dev,7,6528,sodium/iodide symporter,GeneOrGeneProduct,,471,23,88,23,sodium/iodide symporter
14510914,dev,8,6528,NIS,GeneOrGeneProduct,,496,3,88,3,nis
14510914,dev,9,9606,PATIENT,OrganismTaxon,,502,7,88,7,patient
14510914,dev,10,9606,woman,OrganismTaxon,,525,5,88,5,woman
14510914,dev,11,D007037,hypothyroidism,DiseaseOrPhenotypicFeature,,536,14,88,14,hypothyroidism
14510914,dev,12,C564766,ITD,DiseaseOrPhenotypicFeature,,605,3,88,3,itd
14510914,dev,13,D020518,nodular goitre,DiseaseOrPhenotypicFeature,,634,14,88,14,nodular goitre
14510914,dev,14,D007454,iodide,ChemicalEntity,,668,6,88,6,iodide
14510914,dev,15,D007454,iodide,ChemicalEntity,,733,6,88,6,iodide
14510914,dev,16,D007037,hypothyroidism,DiseaseOrPhenotypicFeature,,764,14,88,14,hypothyroidism
14510914,dev,17,D013974,L-thyroxine,ChemicalEntity,,825,11,88,11,l-thyroxine
14510914,dev,18,D007454,radioiodide,ChemicalEntity,,872,11,88,11,radioiodide
14510914,dev,19,9606,human,OrganismTaxon,,968,5,88,5,human
14510914,dev,20,7200,TSH,GeneOrGeneProduct,,974,3,88,3,tsh
14510914,dev,21,D007454,I-,ChemicalEntity,,1000,2,88,2,i-
14510914,dev,22,D007454,I-,ChemicalEntity,,1083,2,88,2,i-
14510914,dev,23,9606,patient,OrganismTaxon,,1152,7,88,7,patient
14510914,dev,24,6528,NIS,GeneOrGeneProduct,,1162,3,88,3,nis
14510914,dev,25,c|DEL|1314_1328|,deletion of the coding sequence (nt 1314 through nt 1328),SequenceVariant,,1201,57,88,57,deletion of the coding sequence (nt 1314 through nt 1328)
14510914,dev,26,c|DUP||15,insertion of 15 nt duplicating the first 15,SequenceVariant,,1267,43,88,43,insertion of 15 nt duplicating the first 15
14510914,dev,27,9606,patient,OrganismTaxon,,1342,7,88,7,patient
14510914,dev,28,p|DEL|439_443|,lacking the five terminal amino acids of exon XI (439-443),SequenceVariant,,1498,58,88,58,lacking the five terminal amino acids of exon xi (439-443)
14510914,dev,29,CVCL_0224,COS-7,CellLine,,1606,5,88,5,cos-7
14510914,dev,30,p|DEL|439_443|,del-(439-443),SequenceVariant,,1666,13,88,13,del-(439-443)
14510914,dev,31,6528,NIS,GeneOrGeneProduct,,1680,3,88,3,nis
14510914,dev,32,D007454,iodide,ChemicalEntity,,1706,6,88,6,iodide
